,Unnamed: 0,Restaurant Name,Number of Stars,City,Country,Price,Cuisine_type_1,Cuisine_type_1.1
1996,1996,Lady Helen,1,Thomastown, Ireland,$$$,Modern Cuisine,
1997,1997,Aimsir,2,Celbridge, Ireland,$$$$,Modern Cuisine,
1998,1998,Bastion,1,Kinsale, Ireland,$$$$,Modern Cuisine,
1999,1999,Aniar,1,Galway, Ireland,$$$$,, Modern Cuisine
2000,2000,Loam,1,Galway, Ireland,$$$,, Creative
2001,2001,Patrick Guilbaud,2,Dublin City, Ireland,$$$$,Modern French,
2002,2002,Glovers Alley,1,Dublin City, Ireland,$$$,Modern Cuisine,
2003,2003,Chapter One by Mickael Viljanen,2,Dublin City, Ireland,$$$$,Modern Cuisine,
2004,2004,Bastible,1,Dublin City, Ireland,$$$,Modern Cuisine,
2005,2005,Variety Jones,1,Dublin City, Ireland,$$$,Modern Cuisine,
2006,2006,Wild Honey Inn,1,Lisdoonvarna, Ireland,$$$,Classic Cuisine,
2007,2007,The Neptune,1,Hunstanton, United Kingdom,$$$,Modern Cuisine,
2008,2008,The Cellar,1,Anstruther, United Kingdom,$$$,, Modern Cuisine
2009,2009,Sosban & The Old Butchers,1,Menai Bridge, United Kingdom,$$$$,Modern Cuisine,
2010,2010,Lympstone Manor,1,Lympstone, United Kingdom,$$$$,Modern Cuisine,
2011,2011,The Whitebrook,1,Whitebrook, United Kingdom,$$$$,Creative British,
2012,2012,Interlude,1,Lower Beeding, United Kingdom,$$$$,Creative,
2013,2013,Clock House,1,Ripley, United Kingdom,$$$$,Modern Cuisine,
2014,2014,Hjem,1,Wall, United Kingdom,$$$$,Scandinavian,
2015,2015,Meadowsweet,1,Holt, United Kingdom,$$$$,Modern British,
2016,2016,Bridge Arms,1,Bridge, United Kingdom,$$,Modern British,
2017,2017,Sorrel,1,Dorking, United Kingdom,$$$$,Modern British,
2018,2018,The Sportsman,1,Seasalter, United Kingdom,$$$,Modern British,
2019,2019,Ynyshir,2,Machynlleth, United Kingdom,$$$$,Creative,
2020,2020,Morston Hall,1,Morston, United Kingdom,$$$$,Modern British,
2021,2021,White Swan,1,Fence, United Kingdom,$$$,Modern British,
2022,2022,Bybrook,1,Castle Combe, United Kingdom,$$$$,Modern British,
2023,2023,Nut Tree Inn,1,Murcott, United Kingdom,$$$,Modern British,
2024,2024,Fraiche,1,Birkenhead, United Kingdom,$$$$,Creative,
2025,2025,The Royal Oak,1,Whatcote, United Kingdom,$$$,Modern British,
2026,2026,Pipe and Glass,1,South Dalton, United Kingdom,$$,Modern British,
2027,2027,John's House,1,Mountsorrel, United Kingdom,$$$,Modern Cuisine,
2028,2028,Hambleton Hall,1,Hambleton, United Kingdom,$$$,Classic Cuisine,
2029,2029,Thomas Carr 1873,1,Ilfracombe, United Kingdom,$$$$,Seafood,
2030,2030,L'Enclume,3,Cartmel, United Kingdom,$$$$,Creative,
2031,2031,Rogan & Co,1,Cartmel, United Kingdom,$$$,Creative British,
2032,2032,The Dining Room,1,Malmesbury, United Kingdom,$$$$,Creative,
2033,2033,Allium at Askham Hall,1,Askham, United Kingdom,$$$$,Modern British,
2034,2034,The Peat Inn,1,Peat Inn, United Kingdom,$$$,Modern Cuisine,
2035,2035,Restaurant Hywel Jones by Lucknam Park,1,Colerne, United Kingdom,$$$$,Modern British,
2036,2036,Dog and Gun Inn,1,Skelton, United Kingdom,$$,British Contemporary,
2037,2037,Latymer,1,Bagshot, United Kingdom,$$$$,Modern Cuisine,
2038,2038,Raby Hunt,2,Summerhouse, United Kingdom,$$$$,Modern British,
2039,2039,SY23,1,Aberystwyth, United Kingdom,$$$$,Modern Cuisine,
2040,2040,Black Swan,1,Oldstead, United Kingdom,$$$$,Creative British,
2041,2041,The Angel,1,Hetton, United Kingdom,$$$,Modern Cuisine,
2042,2042,Pensons,1,Tenbury Wells, United Kingdom,$$$,Modern Cuisine,
2043,2043,Fordwich Arms,1,Fordwich, United Kingdom,$$$,Modern Cuisine,
2044,2044,hide and fox,1,Saltwood, United Kingdom,$$$,Modern British,
2045,2045,Pea Porridge,1,Bury St Edmunds, United Kingdom,$$,Mediterranean Cuisine,
2046,2046,Salt,1,Stratford-on-Avon, United Kingdom,$$$$,Modern British,
2047,2047,Andrew Fairlie at Gleneagles,2,Auchterarder, United Kingdom,$$$$,Modern French,
2048,2048,Winteringham Fields,1,Winteringham, United Kingdom,$$$$,Modern Cuisine,
2049,2049,Shaun Rankin at Grantley Hall,1,Ripon, United Kingdom,$$$$,, Modern British
2050,2050,Cottage in the Wood,1,Braithwaite, United Kingdom,$$$$,Modern British,
2051,2051,"Le Manoir aux Quat' Saisons, a Belmond Hotel",2,Great Milton, United Kingdom,$$$$,French,
2052,2052,Northcote,1,Langho, United Kingdom,$$$,Modern British,
2053,2053,Pine,1,East Wallhouses, United Kingdom,$$$$,Modern Cuisine,
2054,2054,Elephant,1,Torquay, United Kingdom,$$$,Modern British,
2055,2055,Bohemia,1,Saint Helier, United Kingdom,$$$,Modern Cuisine,
2056,2056,Stark,1,Broadstairs, United Kingdom,$$$,Modern British,
2057,2057,HRiSHi,1,Bowness-on-Windermere, United Kingdom,$$$,Modern Cuisine,
2058,2058,Masons Arms,1,Knowstone, United Kingdom,$$$,Classic French,
2059,2059,Outlaw's Fish Kitchen,1,Port Isaac, United Kingdom,$$$,Seafood,
2060,2060,Outlaw's New Road,1,Port Isaac, United Kingdom,$$$$,Seafood,
2061,2061,Star Inn at Harome,1,Harome, United Kingdom,$$$$,, Modern British
2062,2062,Walnut Tree,1,Llanddewi Skirrid, United Kingdom,$$$,Modern British,
2063,2063,Forest Side,1,Grasmere, United Kingdom,$$$,, Modern British
2064,2064,Restaurant Sat Bains,2,Nottingham, United Kingdom,$$$$,Creative,
2065,2065,alchemilla,1,Nottingham, United Kingdom,$$$,Modern British,
2066,2066,Home,1,Penarth, United Kingdom,$$$$,Modern Cuisine,
2067,2067,Loch Bay,1,Isle of Skye, United Kingdom,$$$$,, Modern Cuisine
2068,2068,The Woodspeen,1,Newbury, United Kingdom,$$$,Modern Cuisine,
2069,2069,Peel's,1,Hampton in Arden, United Kingdom,$$$$,Creative British,
2070,2070,Midsummer House,2,Cambridge, United Kingdom,$$$$,Creative,
2071,2071,The Barn,1,Aughton, United Kingdom,$$,Modern British,
2072,2072,Moor Hall,2,Aughton, United Kingdom,$$$$,Creative British,
2073,2073,Upstairs by Tom Shepherd,1,Lichfield, United Kingdom,$$$,Modern Cuisine,
2074,2074,Artichoke,1,Amersham, United Kingdom,$$$,Modern British,
2075,2075,Gravetye Manor,1,East Grinstead, United Kingdom,$$$$,Modern British,
2076,2076,The Kitchin,1,Leith, United Kingdom,$$$$,Modern Cuisine,
2077,2077,Martin Wishart,1,Leith, United Kingdom,$$$$,Modern Cuisine,
2078,2078,Beach House,1,Oxwich, United Kingdom,$$$,Modern Cuisine,
2079,2079,Olive Tree,1,Bath, United Kingdom,$$$$,Modern Cuisine,
2080,2080,Woven by Adam Smith,1,Ascot, United Kingdom,$$$$,Modern Cuisine,
2081,2081,mana,1,Manchester, United Kingdom,$$$$,, Creative British
2082,2082,Roots,1,York, United Kingdom,$$$$,Modern Cuisine,
2083,2083,Paul Ainsworth at No.6,1,Padstow, United Kingdom,$$$$,Modern Cuisine,
2084,2084,Opheem,1,Birmingham, United Kingdom,$$$,Indian,
2085,2085,Purnell's,1,Birmingham, United Kingdom,$$$,Modern Cuisine,
2086,2086,Adam's,1,Birmingham, United Kingdom,$$$,Modern Cuisine,
2087,2087,Carters of Moseley,1,Birmingham, United Kingdom,$$$$,, Modern British
2088,2088,Simpsons,1,Birmingham, United Kingdom,$$$,Modern Cuisine,
2089,2089,House of Tides,1,Newcastle Upon Tyne, United Kingdom,$$$$,Modern Cuisine,
2090,2090,Old Stamp House,1,Ambleside, United Kingdom,$$$,, Modern Cuisine
2091,2091,The Man Behind The Curtain,1,Leeds, United Kingdom,$$$$,Creative,
2092,2092,The Muddlers Club,1,Belfast, United Kingdom,$$$,Modern Cuisine,
2093,2093,Eipic,1,Belfast, United Kingdom,$$$,Modern Cuisine,
2094,2094,OX,1,Belfast, United Kingdom,$$$,Modern British,
2095,2095,Unalome by Graeme Cheevers,1,Glasgow City, United Kingdom,$$$,Modern British,
2096,2096,Cail Bruich,1,Glasgow City, United Kingdom,$$$$,Modern Cuisine,
2097,2097,Fat Duck,3,Bray, United Kingdom,$$$$,Creative,
2098,2098,Waterside Inn,3,Bray, United Kingdom,$$$$,Classic French,
2099,2099,Hinds Head,1,Bray, United Kingdom,$$$,Traditional British,
2100,2100,Condita,1,Edinburgh, United Kingdom,$$$$,Modern Cuisine,
2101,2101,Hand and Flowers,2,Marlow, United Kingdom,$$$$,Modern British,
2102,2102,The Coach,1,Marlow, United Kingdom,$$,Modern British,
2103,2103,The Glenturret Lalique,1,Crieff, United Kingdom,$$$$,Modern Cuisine,
2104,2104,Le Champignon Sauvage,1,Cheltenham, United Kingdom,$$,Modern Cuisine,
2105,2105,Paco Tapas,1,City of Bristol, United Kingdom,$$,Spanish,
2106,2106,Bulrush,1,City of Bristol, United Kingdom,$$$,Modern British,
2107,2107,Osip,1,Bruton, United Kingdom,$$$,Modern British,
2108,2108,Brat,1,London, United Kingdom,$$$,Traditional British,
2109,2109,Le Gavroche,2,London, United Kingdom,$$$$,French,
2110,2110,Seven Park Place,1,London, United Kingdom,$$$$,Modern Cuisine,
2111,2111,La Dame de Pic London,2,London, United Kingdom,$$$$,, Modern French
2112,2112,Muse,1,London, United Kingdom,$$$$,, Creative
2113,2113,Restaurant Gordon Ramsay,3,London, United Kingdom,$$$$,French,
2114,2114,Da Terra,2,London, United Kingdom,$$$$,Creative,
2115,2115,The Ninth,1,London, United Kingdom,$$$,Mediterranean Cuisine,
2116,2116,Chez Bruce,1,London, United Kingdom,$$$,French,
2117,2117,Trivet,1,London, United Kingdom,$$$,Modern Cuisine,
2118,2118,Club Gascon,1,London, United Kingdom,$$$$,French,
2119,2119,Harwood Arms,1,London, United Kingdom,$$$,Modern British,
2120,2120,Ikoyi,2,London, United Kingdom,$$$$,Creative,
2121,2121,Kitchen W8,1,London, United Kingdom,$$$,Modern Cuisine,
2122,2122,Benares,1,London, United Kingdom,$$$,Indian,
2123,2123,Gymkhana,1,London, United Kingdom,$$$,Indian,
2124,2124,Wild Honey St James,1,London, United Kingdom,$$,Modern British,
2125,2125,Kol,1,London, United Kingdom,$$$$,Mexican,
2126,2126,Angler,1,London, United Kingdom,$$$$,Seafood,
2127,2127,La Trompette,1,London, United Kingdom,$$$,Modern British,
2128,2128,Locanda Locatelli,1,London, United Kingdom,$$$,Italian,
2129,2129,Hélène Darroze at The Connaught,3,London, United Kingdom,$$$$,Modern Cuisine,
2130,2130,Sollip,1,London, United Kingdom,$$$$,Creative,
2131,2131,River Café,1,London, United Kingdom,$$$$,Italian,
2132,2132,Evelyn's Table,1,London, United Kingdom,$$$,Modern Cuisine,
2133,2133,CORE by Clare Smyth,3,London, United Kingdom,$$$$,Modern British,
2134,2134,Endo at The Rotunda,1,London, United Kingdom,$$$$,Japanese,
2135,2135,Dysart Petersham,1,London, United Kingdom,$$$,Modern Cuisine,
2136,2136,Hakkasan Mayfair,1,London, United Kingdom,$$$,Chinese,
2137,2137,Casa Fofō,1,London, United Kingdom,$$,Modern Cuisine,
2138,2138,Amaya,1,London, United Kingdom,$$$,Indian,
2139,2139,Dining Room at The Goring,1,London, United Kingdom,$$$,Traditional British,
2140,2140,Galvin La Chapelle,1,London, United Kingdom,$$$,French,
2141,2141,Ritz Restaurant,1,London, United Kingdom,$$$$,Modern British,
2142,2142,Behind,1,London, United Kingdom,$$$,Modern British,
2143,2143,Veeraswamy,1,London, United Kingdom,$$$,Indian,
2144,2144,Sketch (The Lecture Room & Library),3,London, United Kingdom,$$$$,Modern French,
2145,2145,City Social,1,London, United Kingdom,$$$,Modern Cuisine,
2146,2146,Story,2,London, United Kingdom,$$$$,Modern Cuisine,
2147,2147,Quilon,1,London, United Kingdom,$$$,Indian,
2148,2148,Umu,1,London, United Kingdom,$$$$,Japanese,
2149,2149,Murano,1,London, United Kingdom,$$$,Italian,
2150,2150,Pied à Terre,1,London, United Kingdom,$$$$,Creative,
2151,2151,Leroy,1,London, United Kingdom,$$$,Modern British,
2152,2152,Dinner by Heston Blumenthal,2,London, United Kingdom,$$$$,Traditional British,
2153,2153,Pollen Street Social,1,London, United Kingdom,$$$$,Modern Cuisine,
2154,2154,Kai,1,London, United Kingdom,$$$,Chinese,
2155,2155,St John,1,London, United Kingdom,$$,Traditional British,
2156,2156,Portland,1,London, United Kingdom,$$$,Modern Cuisine,
2157,2157,A. Wong,2,London, United Kingdom,$$$$,Chinese,
2158,2158,The Clove Club,2,London, United Kingdom,$$$$,Creative,
2159,2159,Pétrus by Gordon Ramsay,1,London, United Kingdom,$$$$,French,
2160,2160,Kitchen Table,2,London, United Kingdom,$$$$,Modern Cuisine,
2161,2161,Hakkasan Hanway Place,1,London, United Kingdom,$$$,Chinese,
2162,2162,Frog by Adam Handling,1,London, United Kingdom,$$$$,Modern Cuisine,
2163,2163,Trishna,1,London, United Kingdom,$$,Indian,
2164,2164,Trinity,1,London, United Kingdom,$$$,Modern Cuisine,
2165,2165,Five Fields,1,London, United Kingdom,$$$$,Modern Cuisine,
2166,2166,Sabor,1,London, United Kingdom,$$,Spanish,
2167,2167,Alain Ducasse at The Dorchester,3,London, United Kingdom,$$$$,French,
2168,2168,HIDE,1,London, United Kingdom,$$$$,Modern British,
2169,2169,Marcus,1,London, United Kingdom,$$$$,Modern Cuisine,
2170,2170,Cornerstone,1,London, United Kingdom,$$$,Seafood,
2171,2171,Lyle's,1,London, United Kingdom,$$$,Modern British,
2172,2172,SO|LA,1,London, United Kingdom,$$$$,, Californian
2173,2173,Barrafina,1,London, United Kingdom,$$,Spanish,
2174,2174,Jamavar,1,London, United Kingdom,$$,Indian,
2175,2175,Claude Bosi at Bibendum,2,London, United Kingdom,$$$$,French,
2176,2176,Elystan Street,1,London, United Kingdom,$$$,Modern British,
2177,2177,The Cross,1,Kenilworth, United Kingdom,$$$,British Contemporary,
2178,2178,Esszimmer,1,Salzburg, Austria,$$$,, Creative
2179,2179,The Glass Garden,1,Salzburg, Austria,$$$,Modern Cuisine,
2180,2180,Pfefferschiff,1,Salzburg, Austria,$$$,Classic Cuisine,
2181,2181,SENNS.Restaurant,2,Salzburg, Austria,$$$,Creative,
2182,2182,Ikarus,2,Salzburg, Austria,$$$$,Creative,
2183,2183,APRON,1,Vienna, Austria,$$$$,, Creative
2184,2184,TIAN,1,Vienna, Austria,$$$$,Vegetarian,
2185,2185,SHIKI,1,Vienna, Austria,$$$$,Japanese,
2186,2186,Edvard,1,Vienna, Austria,$$$,, Creative
2187,2187,Silvio Nickol Gourmet Restaurant,2,Vienna, Austria,$$$$,Modern Cuisine,
2188,2188,Steirereck im Stadtpark,2,Vienna, Austria,$$$$,, Creative
2189,2189,[aend],1,Vienna, Austria,$$$$,Modern Cuisine,
2190,2190,Amador,3,Vienna, Austria,$$$$,, Creative
2191,2191,Mraz & Sohn,2,Vienna, Austria,$$$$,Creative,
2192,2192,Konstantin Filippou,2,Vienna, Austria,$$$,Modern Cuisine,
2193,2193,Pramerl & the Wolf,1,Vienna, Austria,$$$$,Creative,
2194,2194,Ling Long,1,Beijing, China Mainland,$$$,Innovative,
2195,2195,Opera Bombana,1,Beijing, China Mainland,$$$$,Italian,
2196,2196,Gastro Esthetics DaDong,1,Beijing, China Mainland,$$$,Chinese Contemporary,
2197,2197,Seventh Son,1,Beijing, China Mainland,$$$,Cantonese,
2198,2198,Chao Shang Chao,2,Beijing, China Mainland,$$$$,Chao Zhou,
2199,2199,Shanghai Cuisine,2,Beijing, China Mainland,$$$,Shanghainese,
2200,2200,Furong,1,Beijing, China Mainland,$$$,Hunanese,
2201,2201,Sheng Yong Xing (Chaoyang),1,Beijing, China Mainland,$$$,Beijing Cuisine,
2202,2202,Zijin Mansion,1,Beijing, China Mainland,$$$,Cantonese,
2203,2203,Family Li Imperial Cuisine (Xicheng),1,Beijing, China Mainland,$$$,Beijing Cuisine,
2204,2204,Zhiguan Courtyard,1,Beijing, China Mainland,$$$,Dongbei,
2205,2205,Cai Yi Xuan,1,Beijing, China Mainland,$$$,Cantonese,
2206,2206,Xin Rong Ji (Xinyuan South Road),3,Beijing, China Mainland,$$$$,Taizhou,
2207,2207,Cui Hua Lou (Chongwenmenwai Street),1,Beijing, China Mainland,$$,Shandong,
2208,2208,Jing,1,Beijing, China Mainland,$$$,French Contemporary,
2209,2209,Xin Rong Ji (Jinrong Street),1,Beijing, China Mainland,$$$,Taizhou,
2210,2210,The Georg,1,Beijing, China Mainland,$$$$,European Contemporary,
2211,2211,Jingji,2,Beijing, China Mainland,$$$$,Beijing Cuisine,
2212,2212,Vege Wonder,1,Beijing, China Mainland,$$$$,Vegetarian,
2213,2213,Poetry‧Wine (Dongsanhuan Middle Road),1,Beijing, China Mainland,$$,Beijing Cuisine,
2214,2214,Il Ristorante - Niko Romito,1,Beijing, China Mainland,$$$$,Italian,
2215,2215,King's Joy,3,Beijing, China Mainland,$$$,Vegetarian,
2216,2216,Mio,1,Beijing, China Mainland,$$$$,Italian,
2217,2217,Lu Style (Anding Road),1,Beijing, China Mainland,$$$,Shandong,
2218,2218,Jing Yaa Tang,1,Beijing, China Mainland,$$$,Beijing Cuisine,
2219,2219,Xin Rong Ji (Jianguomenwai Street),1,Beijing, China Mainland,$$$,Taizhou,
2220,2220,Country Kitchen,1,Beijing, China Mainland,$$$,Beijing Cuisine,
2221,2221,The Tasty House,1,Beijing, China Mainland,$$$,Jiangzhe,
2222,2222,Huaiyang Fu,1,Beijing, China Mainland,$$,Huaiyang,
2223,2223,Lei Garden (Jinbao Tower),1,Beijing, China Mainland,$$$,Cantonese,
2224,2224,Fu Chun Ju,1,Beijing, China Mainland,$$$,Cantonese,
2225,2225,In Love (Gongti East Road),1,Beijing, China Mainland,$$$,Hunanese,
2226,2226,The Beijing Kitchen,1,Beijing, China Mainland,$$,Cantonese,
2227,2227,Lao Ji Tang (Gongrentiyuchang South Road),1,Beijing, China Mainland,$$,Shanghainese,
2228,2228,Sichuan Moon,2,Macau,Macau,$$$$,Sichuan,
2229,2229,8 1/2 Otto e Mezzo - Bombana,1,Macau,Macau,$$$,Italian,
2230,2230,Mizumi (Macau),2,Macau,Macau,$$$$,Japanese,
2231,2231,Zi Yat Heen,1,Macau,Macau,$$$,Cantonese,
2232,2232,Alain Ducasse at Morpheus,2,Macau,Macau,$$$$,French Contemporary,
2233,2233,Wing Lei Palace,1,Macau,Macau,$$$,Cantonese,
2234,2234,Lai Heen,1,Macau,Macau,$$$,Cantonese,
2235,2235,Feng Wei Ju,2,Macau,Macau,$$,, Hunanese
2236,2236,Jade Dragon,3,Macau,Macau,$$$,Cantonese,
2237,2237,The Kitchen,1,Macau,Macau,$$$,Steakhouse,
2238,2238,Robuchon au Dôme,3,Macau,Macau,$$$$,French Contemporary,
2239,2239,Wing Lei,2,Macau,Macau,$$$,Cantonese,
2240,2240,Pearl Dragon,1,Macau,Macau,$$$,Cantonese,
2241,2241,Ying,1,Macau,Macau,$$$,Cantonese,
2242,2242,The Eight,3,Macau,Macau,$$$$,Cantonese,
2243,2243,Liu Yuan Pavilion,1,Hong Kong,Hong Kong,$$,Shanghainese,
2244,2244,Vea,1,Hong Kong,Hong Kong,$$$$,Innovative,
2245,2245,Whey,1,Hong Kong,Hong Kong,$$$,European Contemporary,
2246,2246,Épure,1,Hong Kong,Hong Kong,$$$,French Contemporary,
2247,2247,Pang's Kitchen,1,Hong Kong,Hong Kong,$$,Cantonese,
2248,2248,New Punjab Club,1,Hong Kong,Hong Kong,$$,Indian,
2249,2249,Man Wah,1,Hong Kong,Hong Kong,$$$,Cantonese,
2250,2250,Rùn,1,Hong Kong,Hong Kong,$$$,Cantonese,
2251,2251,L'Envol,2,Hong Kong,Hong Kong,$$$$,French Contemporary,
2252,2252,Ming Court (Mong Kok),1,Hong Kong,Hong Kong,$$$,Cantonese,
2253,2253,Shang Palace,1,Hong Kong,Hong Kong,$$$,Cantonese,
2254,2254,Summer Palace,1,Hong Kong,Hong Kong,$$$,Cantonese,
2255,2255,Bo Innovation,2,Hong Kong,Hong Kong,$$$$,Innovative,
2256,2256,Ryota Kappou Modern,1,Hong Kong,Hong Kong,$$$$,Japanese,
2257,2257,8 1/2 Otto e Mezzo - Bombana,3,Hong Kong,Hong Kong,$$$,Italian,
2258,2258,T'ang Court,3,Hong Kong,Hong Kong,$$$,Cantonese,
2259,2259,Imperial Treasure Fine Chinese Cuisine (Tsim Sha Tsui),1,Hong Kong,Hong Kong,$$,Cantonese,
2260,2260,Andō,1,Hong Kong,Hong Kong,$$$,Innovative,
2261,2261,Man Ho (Admiralty),1,Hong Kong,Hong Kong,$$$,Cantonese,
2262,2262,Louise,1,Hong Kong,Hong Kong,$$$,French Contemporary,
2263,2263,I M Teppanyaki & Wine,1,Hong Kong,Hong Kong,$$$$,Teppanyaki,
2264,2264,Spring Moon,1,Hong Kong,Hong Kong,$$$,Cantonese,
2265,2265,Yardbird,1,Hong Kong,Hong Kong,$$,Yakitori,
2266,2266,Sushi Shikon,3,Hong Kong,Hong Kong,$$$$,Sushi,
2267,2267,Arcane,1,Hong Kong,Hong Kong,$$$,European Contemporary,
2268,2268,Petrus,1,Hong Kong,Hong Kong,$$$,French,
2269,2269,Caprice,3,Hong Kong,Hong Kong,$$$$,French Contemporary,
2270,2270,Seventh Son,1,Hong Kong,Hong Kong,$$,Cantonese,
2271,2271,Sun Tung Lok,2,Hong Kong,Hong Kong,$$,Cantonese,
2272,2272,Mandarin Grill + Bar,1,Hong Kong,Hong Kong,$$$$,European Contemporary,
2273,2273,Xin Rong Ji,1,Hong Kong,Hong Kong,$$$,Taizhou,
2274,2274,Écriture,2,Hong Kong,Hong Kong,$$$$,French Contemporary,
2275,2275,Octavium,2,Hong Kong,Hong Kong,$$$,Italian,
2276,2276,Loaf On,1,Hong Kong,Hong Kong,$$,Seafood,
2277,2277,Ying Jee Club,2,Hong Kong,Hong Kong,$$,Cantonese,
2278,2278,Forum,3,Hong Kong,Hong Kong,$$$$,Cantonese,
2279,2279,Amber,2,Hong Kong,Hong Kong,$$$$,French Contemporary,
2280,2280,Sushi Saito,1,Hong Kong,Hong Kong,$$$$,Sushi,
2281,2281,Tin Lung Heen,2,Hong Kong,Hong Kong,$$$,Cantonese,
2282,2282,Roganic,1,Hong Kong,Hong Kong,$$$,European Contemporary,
2283,2283,Kam's Roast Goose,1,Hong Kong,Hong Kong,$$,Cantonese Roast Meats,
2284,2284,Fook Lam Moon (Wan Chai),1,Hong Kong,Hong Kong,$$$,Cantonese,
2285,2285,Yat Lok,1,Hong Kong,Hong Kong,$$,Cantonese Roast Meats,
2286,2286,Takumi by Daisuke Mori,1,Hong Kong,Hong Kong,$$$$,Innovative,
2287,2287,Yan Toh Heen,2,Hong Kong,Hong Kong,$$$,Cantonese,
2288,2288,Beefbar,1,Hong Kong,Hong Kong,$$$,Steakhouse,
2289,2289,The Chairman,1,Hong Kong,Hong Kong,$$,Cantonese,
2290,2290,Jardin de Jade (Wan Chai),1,Hong Kong,Hong Kong,$$,Shanghainese,
2291,2291,Tosca di Angelo,1,Hong Kong,Hong Kong,$$$,Italian,
2292,2292,Tate,2,Hong Kong,Hong Kong,$$$$,Innovative,
2293,2293,Yè Shanghai (Tsim Sha Tsui),1,Hong Kong,Hong Kong,$$,Shanghainese,
2294,2294,Sushi Wadatsumi,1,Hong Kong,Hong Kong,$$$$,Sushi,
2295,2295,Chaat,1,Hong Kong,Hong Kong,$$,Indian,
2296,2296,Zest by Konishi,1,Hong Kong,Hong Kong,$$$,French Contemporary,
2297,2297,Mono,1,Hong Kong,Hong Kong,$$$,Latin American,
2298,2298,Ta Vie,2,Hong Kong,Hong Kong,$$$$,Innovative,
2299,2299,Zhejiang Heen,1,Hong Kong,Hong Kong,$$,Zhejiang,
2300,2300,Yong Fu,1,Hong Kong,Hong Kong,$$$,Ningbo,
2301,2301,Ho Hung Kee (Causeway Bay),1,Hong Kong,Hong Kong,$$,Noodles and Congee,
2302,2302,Belon,1,Hong Kong,Hong Kong,$$$$,French,
2303,2303,Lung King Heen,3,Hong Kong,Hong Kong,$$$,Cantonese,
2304,2304,Fu Ho,1,Hong Kong,Hong Kong,$$$,Cantonese,
2305,2305,Aaharn,1,Hong Kong,Hong Kong,$$,Thai,
2306,2306,Gaddi's,1,Hong Kong,Hong Kong,$$$$,French,
2307,2307,Arbor,2,Hong Kong,Hong Kong,$$$,Innovative,
2308,2308,Hansik Goo,1,Hong Kong,Hong Kong,$$$,Korean,
2309,2309,The Araki,1,Hong Kong,Hong Kong,$$$$,Sushi,
2310,2310,Yat Tung Heen,1,Hong Kong,Hong Kong,$$,Cantonese,
2311,2311,L'Atelier de Joël Robuchon,3,Hong Kong,Hong Kong,$$$$,French Contemporary,
2312,2312,Zuicho,1,Hong Kong,Hong Kong,$$$$,Japanese,
2313,2313,Duddell's,1,Hong Kong,Hong Kong,$$$,Cantonese,
2314,2314,Suan Thip,1,Nonthaburi, Thailand,$$,Thai,
2315,2315,Sorn,2,Bangkok, Thailand,$$$$,Southern Thai,
2316,2316,Chef's Table,2,Bangkok, Thailand,$$$$,French Contemporary,
2317,2317,Methavalai Sorndaeng,1,Bangkok, Thailand,$$,Thai,
2318,2318,Saawaan,1,Bangkok, Thailand,$$$,Thai contemporary,
2319,2319,Blue by Alain Ducasse,1,Bangkok, Thailand,$$$$,French Contemporary,
2320,2320,Ginza Sushi Ichi,1,Bangkok, Thailand,$$$$,Sushi,
2321,2321,Paste,1,Bangkok, Thailand,$$$,Thai,
2322,2322,R-Haan,2,Bangkok, Thailand,$$$$,Thai,
2323,2323,Nahm,1,Bangkok, Thailand,$$$,Thai,
2324,2324,Sra Bua by Kiin Kiin,1,Bangkok, Thailand,$$$,Thai contemporary,
2325,2325,Saneh Jaan,1,Bangkok, Thailand,$$$,Thai,
2326,2326,J'AIME by Jean-Michel Lorain,1,Bangkok, Thailand,$$$,French Contemporary,
2327,2327,Khao (Ekkamai),1,Bangkok, Thailand,$$$,Thai,
2328,2328,Cadence by Dan Bark,1,Bangkok, Thailand,$$$$,Innovative,
2329,2329,Mezzaluna,2,Bangkok, Thailand,$$$$,French Contemporary,
2330,2330,Sühring,2,Bangkok, Thailand,$$$$,European Contemporary,
